za_code,za_numeric,eurobarometer_wave,survey_year,survey_quarter,survey_period,survey_month_approx,season_guess,fieldwork_start,fieldwork_end,date_midpoint,time_index,time_granularity,time_confidence,time_status,year_guess,wave_guess,metric_family,metric,group_type,group,value_weighted_0_100,std_weighted_0_100,value_unweighted_0_100,n_total_greece,n_valid_unweighted,n_valid_weighted,valid_weighted_percent,sample_confidence,data_status,source_dataset,source_variables_final,weight_variable,scale,filename,country_variable,greece_rows_inventory,source_full_path,is_overall,is_age_group,is_gender_group,is_15_17,weighted_mean_raw_1_10,weighted_std_raw_1_10,weighted_mean_minus1_plus1,weighted_std_minus1_plus1,source_variable,source_label,source_variables,has_weighted_value,has_valid_weighted_sample,raw_data_status
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_national_economy,financial_difficulty_group,medium_financial_pressure,39.1876,33.1117,38.5686,518,503,503,97.1,high,ok,economy,qa2_7,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_national_economy,gender,female,30.3976,34.6561,28.8462,528,520,520,98.48,high,ok,economy,qa2_3,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,True,False,,,,,qa2_3,EXPECTATIONS: ECONOMIC SITUATION,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_national_economy,gender,female,37.4546,33.3442,36.8787,528,503,503,95.27,high,ok,economy,qa2_7,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,True,False,,,,,qa2_7,EXPECTATIONS: ECONOMIC SITUATION EU,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_national_economy,gender,male,33.1339,36.7465,32.7696,482,473,473,98.13,high,ok,economy,qa2_3,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,True,False,,,,,qa2_3,EXPECTATIONS: ECONOMIC SITUATION,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_national_economy,gender,male,38.4253,34.6235,38.1156,482,467,467,96.89,high,ok,economy,qa2_7,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,True,False,,,,,qa2_7,EXPECTATIONS: ECONOMIC SITUATION EU,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_national_economy,occupation_group,manual_worker,29.2832,32.9642,28.5047,108,107,107,99.07,medium,ok,economy,qa2_3,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_national_economy,occupation_group,manual_worker,36.8117,32.9629,37.3832,108,107,107,99.07,medium,ok,economy,qa2_7,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_national_economy,occupation_group,self_employed,31.3139,37.0588,30.719,158,153,153,96.84,medium,ok,economy,qa2_3,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_national_economy,occupation_group,self_employed,40.3457,36.7966,39.1447,158,152,152,96.2,medium,ok,economy,qa2_7,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_national_economy,occupation_group,service_worker,29.2621,35.2721,28.5714,163,161,161,98.77,medium,ok,economy,qa2_3,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_national_economy,occupation_group,service_worker,35.1074,33.0287,34.2949,163,156,156,95.71,medium,ok,economy,qa2_7,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_national_economy,occupation_group,student,41.2649,36.4701,39.2857,72,70,70,97.22,low,ok,economy,qa2_3,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_national_economy,occupation_group,student,44.5876,32.3117,44.9275,72,69,69,95.83,low,ok,economy,qa2_7,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_national_economy,occupation_group,unemployed,29.2279,37.53,27.0833,49,48,48,97.96,low,ok,economy,qa2_3,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_national_economy,occupation_group,unemployed,37.2218,35.3362,36.3636,49,44,44,89.8,low,ok,economy,qa2_7,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_national_economy,occupation_group,white_collar,32.2927,37.876,31.8182,121,121,121,100.0,medium,ok,economy,qa2_3,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_national_economy,occupation_group,white_collar,38.5325,36.5756,38.75,121,120,120,99.17,medium,ok,economy,qa2_7,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_national_economy,social_class_group,lower_or_working_class,28.6322,32.9131,27.9412,453,442,442,97.57,high,ok,economy,qa2_3,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_national_economy,social_class_group,lower_or_working_class,34.2443,31.4524,34.3897,453,426,426,94.04,high,ok,economy,qa2_7,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_national_economy,social_class_group,middle_class,34.0369,37.543,32.8244,529,524,524,99.05,high,ok,economy,qa2_3,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_national_economy,social_class_group,middle_class,41.0428,35.5867,40.0771,529,519,519,98.11,high,ok,economy,qa2_7,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_national_economy,social_class_group,upper_class,0.0,0.0,0.0,1,1,1,100.0,low,ok,economy,qa2_3,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_national_economy,social_class_group,upper_class,0.0,0.0,0.0,1,1,1,100.0,low,ok,economy,qa2_7,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_national_economy,social_class_group,upper_middle_class,39.5338,38.4868,34.6154,13,13,13,100.0,low,ok,economy,qa2_3,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_national_economy,social_class_group,upper_middle_class,38.2671,34.8903,33.3333,13,12,12,92.31,low,ok,economy,qa2_7,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_personal_job,age_group,15-17,57.4925,17.8462,58.6957,29,23,23,79.31,low,ok,economy,qa2_6,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,True,False,True,,,,,qa2_6,EXPECTATIONS: PERS JOB SITUATION,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_personal_job,age_group,18-24,68.0995,33.2655,68.254,67,63,63,94.03,low,ok,economy,qa2_6,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,True,False,False,,,,,qa2_6,EXPECTATIONS: PERS JOB SITUATION,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_personal_job,age_group,25-39,57.1658,31.4436,56.1947,231,226,226,97.84,medium,ok,economy,qa2_6,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,True,False,False,,,,,qa2_6,EXPECTATIONS: PERS JOB SITUATION,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_personal_job,age_group,40-54,46.5208,29.3057,47.0037,270,267,267,98.89,medium,ok,economy,qa2_6,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,True,False,False,,,,,qa2_6,EXPECTATIONS: PERS JOB SITUATION,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_personal_job,age_group,55+,43.822,22.5571,43.2692,413,364,364,88.14,high,ok,economy,qa2_6,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,True,False,False,,,,,qa2_6,EXPECTATIONS: PERS JOB SITUATION,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_personal_job,all,all,49.7931,28.4098,49.4698,1010,943,943,93.37,high,ok,economy,qa2_6,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,True,False,False,False,,,,,qa2_6,EXPECTATIONS: PERS JOB SITUATION,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_personal_job,education_group,high_education,52.3128,31.6714,51.4205,367,352,352,95.91,high,ok,economy,qa2_6,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_personal_job,education_group,low_education,41.8565,22.1075,40.8854,213,192,192,90.14,medium,ok,economy,qa2_6,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_personal_job,education_group,medium_education,48.5497,26.7172,48.9645,358,338,338,94.41,high,ok,economy,qa2_6,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_personal_job,education_group,student_still_studying,66.7856,27.28,68.0328,72,61,61,84.72,low,ok,economy,qa2_6,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_personal_job,financial_difficulty_group,high_financial_pressure,40.1035,27.8356,39.6321,337,299,299,88.72,medium,ok,economy,qa2_6,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_personal_job,financial_difficulty_group,low_financial_pressure,61.8445,23.823,60.8696,153,138,138,90.2,medium,ok,economy,qa2_6,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_personal_job,financial_difficulty_group,medium_financial_pressure,52.1689,28.1965,52.1825,518,504,504,97.3,high,ok,economy,qa2_6,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_personal_job,gender,female,48.3377,27.2725,48.1891,528,497,497,94.13,high,ok,economy,qa2_6,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,True,False,,,,,qa2_6,EXPECTATIONS: PERS JOB SITUATION,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_personal_job,gender,male,51.402,29.5331,50.8969,482,446,446,92.53,high,ok,economy,qa2_6,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,True,False,,,,,qa2_6,EXPECTATIONS: PERS JOB SITUATION,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_personal_job,occupation_group,manual_worker,48.9596,26.0593,49.0566,108,106,106,98.15,medium,ok,economy,qa2_6,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_personal_job,occupation_group,self_employed,43.8539,33.4002,43.9103,158,156,156,98.73,medium,ok,economy,qa2_6,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_personal_job,occupation_group,service_worker,47.5769,31.4742,46.5839,163,161,161,98.77,medium,ok,economy,qa2_6,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_personal_job,occupation_group,student,66.7856,27.28,68.0328,72,61,61,84.72,low,ok,economy,qa2_6,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_personal_job,occupation_group,unemployed,57.7624,35.4617,55.2083,49,48,48,97.96,low,ok,economy,qa2_6,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_personal_job,occupation_group,white_collar,52.8958,27.8681,52.9167,121,120,120,99.17,medium,ok,economy,qa2_6,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_personal_job,social_class_group,lower_or_working_class,44.7,27.4853,44.2169,453,415,415,91.61,high,ok,economy,qa2_6,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_personal_job,social_class_group,middle_class,54.1849,28.7184,53.7849,529,502,502,94.9,high,ok,economy,qa2_6,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_personal_job,social_class_group,upper_class,0.0,0.0,0.0,1,1,1,100.0,low,ok,economy,qa2_6,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,expectation_personal_job,social_class_group,upper_middle_class,60.0555,20.0415,61.5385,13,13,13,100.0,low,ok,economy,qa2_6,w1,"0=worse, 50=same, 100=better",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,national_economy_situation,age_group,15-17,26.6176,16.5079,26.4368,29,29,29,100.0,low,ok,economy,qa1_2,w1,"0=very bad, 33.333=fairly bad, 66.667=fairly good, 100=very good",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,True,False,True,,,,,qa1_2,SITUATION: NATIONAL ECONOMY,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,national_economy_situation,age_group,18-24,18.4172,18.2214,18.9743,67,65,65,97.01,low,ok,economy,qa1_2,w1,"0=very bad, 33.333=fairly bad, 66.667=fairly good, 100=very good",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,True,False,False,,,,,qa1_2,SITUATION: NATIONAL ECONOMY,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,national_economy_situation,age_group,25-39,24.2047,24.2794,23.2323,231,231,231,100.0,medium,ok,economy,qa1_2,w1,"0=very bad, 33.333=fairly bad, 66.667=fairly good, 100=very good",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,True,False,False,,,,,qa1_2,SITUATION: NATIONAL ECONOMY,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,national_economy_situation,age_group,40-54,21.0813,22.1767,20.3704,270,270,270,100.0,medium,ok,economy,qa1_2,w1,"0=very bad, 33.333=fairly bad, 66.667=fairly good, 100=very good",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,True,False,False,,,,,qa1_2,SITUATION: NATIONAL ECONOMY,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,national_economy_situation,age_group,55+,19.6833,20.7912,19.1283,413,413,413,100.0,high,ok,economy,qa1_2,w1,"0=very bad, 33.333=fairly bad, 66.667=fairly good, 100=very good",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,True,False,False,,,,,qa1_2,SITUATION: NATIONAL ECONOMY,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,national_economy_situation,all,all,21.0523,21.6687,20.6018,1010,1008,1008,99.8,high,ok,economy,qa1_2,w1,"0=very bad, 33.333=fairly bad, 66.667=fairly good, 100=very good",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,True,False,False,False,,,,,qa1_2,SITUATION: NATIONAL ECONOMY,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,national_economy_situation,education_group,high_education,23.2463,23.1531,22.4341,367,367,367,100.0,high,ok,economy,qa1_2,w1,"0=very bad, 33.333=fairly bad, 66.667=fairly good, 100=very good",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,national_economy_situation,education_group,low_education,18.431,21.5228,17.9969,213,213,213,100.0,medium,ok,economy,qa1_2,w1,"0=very bad, 33.333=fairly bad, 66.667=fairly good, 100=very good",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,national_economy_situation,education_group,medium_education,20.654,20.6981,20.2048,358,358,358,100.0,high,ok,economy,qa1_2,w1,"0=very bad, 33.333=fairly bad, 66.667=fairly good, 100=very good",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA7902,7902,97.5,2022,Q2,2022-Q2,5,Spring,,,,58,quarter,medium_wave_derived,locked,,,economy,national_economy_situation,education_group,student_still_studying,20.9761,18.3348,20.9524,72,70,70,97.22,low,ok,economy,qa1_2,w1,"0=very bad, 33.333=fairly bad, 66.667=fairly good, 100=very good",ZA7902_v1-0-0.sav,isocntry,1010,/content/drive/MyDrive/noraya suv/ZA7902_v1-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
